FigFam	description	X188.non.day.2	X190.non.day.2	X191.non.day.2	X196.non.day.2	X197.non.day.2	X200.non.day.2	X187.carb.day.2	X189.carb.day.2	X192.carb.day.2	X194.carb.day.2	X195.carb.day.2	X198.carb.day.2	Pvalues	Qvalues	fold_change	
FIG00148852_Foldase_protein_PrsA_precursor_(EC_5.2.1.8)_@_Foldase_clustered_with_pyrimidine_conversion_	FIG00148852	Foldase_protein_PrsA_precursor_(EC_5.2.1.8)_@_Foldase_clustered_with_pyrimidine_conversion_	58.9	8.1	2.7	6	0.5	3.9	4	0	0	0	0	0	0.014280038	0.119526739	-20.025
FIG01303827_L-serine_dehydratase_1_(EC_4.3.1.17)_	FIG01303827	L-serine_dehydratase_1_(EC_4.3.1.17)_	90.4	74.5	43.9	3	27.4	34.9	4	10.2	3.1	6.4	18.2	4	0.014318614	0.119678555	-5.97167756
FIG01032104_FIG01032106:_hypothetical_protein_	FIG01032104	FIG01032106:_hypothetical_protein_	22	65	8	12	17.2	8.2	135.7	134.1	41.2	91.5	67.2	130.2	0.014347054	0.119800186	4.530966767
FIG00742457_FIG00742458:_hypothetical_protein_	FIG00742457	FIG00742458:_hypothetical_protein_	6.2	8.2	2.6	0	1.5	1.5	0	0	1.2	0	0	0	0.014393643	0.120072968	-16.66666667
"FIG00003322_Arginine_decarboxylase,_catabolic_(EC_4.1.1.19)_"	FIG00003322	"Arginine_decarboxylase,_catabolic_(EC_4.1.1.19)_"	12.2	4.1	3.9	691.8	10.3	2	10	3.4	28.3	14.4	3.9	0	0.014427128	0.12023602	-12.07166667
FIG00071708_CRISPR-associated_protein_Csm6_	FIG00071708	CRISPR-associated_protein_Csm6_	25.6	44.7	23.9	48	21.6	16	676.4	167.6	11.7	60.5	18.1	53.6	0.014448583	0.1202986	5.494438265
"FIG00521893_uncharacterized_conserved_protein,_YgiN_family_"	FIG00521893	"uncharacterized_conserved_protein,_YgiN_family_"	2	1.4	2.7	6	1.5	3	77.8	16.8	2.3	5.6	3.9	29.5	0.014467002	0.120335797	8.186746988
FIG00762963_hemolysin_hemolytic_protein_hlpA_	FIG00762963	hemolysin_hemolytic_protein_hlpA_	0.3	14.9	5.3	15	26.4	8.7	209.5	157.5	1.2	11.9	33.5	104.8	0.01452229	0.120679311	7.342776204
FIG00710982_adenine_specific_DNA_methyltransferase_	FIG00710982	adenine_specific_DNA_methyltransferase_	7.6	29.8	6.6	54.1	2	8.2	470.9	281.5	11.3	14.3	5.2	33.5	0.014712352	0.122044991	7.541089566
FIG01054898_FIG01054900:_hypothetical_protein_	FIG01054898	FIG01054900:_hypothetical_protein_	22.8	0	1.3	57.1	0.5	4.8	0	0	0	0	1.3	2.7	0.014717393	0.122044991	-21.625
FIG00891796_FIG00891798:_hypothetical_protein_	FIG00891796	FIG00891798:_hypothetical_protein_	0.3	0	1.3	3	5.4	6.8	37.9	150.8	1.6	0	5.2	9.4	0.01472908	0.122044991	12.19642857
FIG01316002_FIG00623536:_hypothetical_protein_	FIG01316002	FIG00623536:_hypothetical_protein_	6.8	1.4	2.7	12	3.4	3.9	57.9	87.1	1.9	12.7	3.9	53.7	0.014811605	0.122611012	7.19205298
FIG01118856_FIG01118857:_hypothetical_protein_	FIG01118856	FIG01118857:_hypothetical_protein_	1.4	0	0	0	0	0.5	4	6.7	1.6	0	3.9	2.7	0.01487878	0.123048995	9.947368421
"FIG01368259_rRNA_biogenesis_protein_rrp5,_putative_"	FIG01368259	"rRNA_biogenesis_protein_rrp5,_putative_"	11.3	2.7	14.7	9	2	4.9	169.6	10.2	19.9	28.7	15.5	28.2	0.014930588	0.123359184	6.100896861
FIG01304124_D-hydantoinase_(EC_3.5.2.2)_	FIG01304124	D-hydantoinase_(EC_3.5.2.2)_	4	5.5	9.3	6	8.3	2	8	26.8	2.3	219.5	9	9.4	0.014946568	0.123373038	7.834757835
"FIG00020533_Sucrose_permease,_major_facilitator_superfamily_"	FIG00020533	"Sucrose_permease,_major_facilitator_superfamily_"	9.8	0	0	39.1	0	6.8	2	0	0.4	0	0	0	0.014971577	0.123461329	-23.20833333
FIG00007881_Cytochrome_c551_peroxidase_(EC_1.11.1.5)_	FIG00007881	Cytochrome_c551_peroxidase_(EC_1.11.1.5)_	87	448	504.5	3386.8	151.6	240.4	157.7	251.7	202.8	173.5	194.9	57.7	0.015027744	0.123776584	-4.64056631
"FIG01521082_beta-1,4-galactosyltransferase_"	FIG01521082	"beta-1,4-galactosyltransferase_"	0.6	2.7	0	0	2	0	0	10.1	10.1	62	0	17.5	0.015038506	0.123776584	18.81132075
FIG01494234_FIG00271907:_hypothetical_protein_	FIG01494234	FIG00271907:_hypothetical_protein_	10.5	13.6	1.3	3	8.9	0	157.7	30.3	26.4	25.5	10.3	16	0.015235288	0.125276682	7.136729223
FIG00498241_peptidase_M16_domain_protein_	FIG00498241	peptidase_M16_domain_protein_	54.9	121.8	22.6	406.1	26	15	18	50.3	14.3	6.4	19.4	8.1	0.015284101	0.125558367	-5.548497854
FIG00143364_Minor_teichoic_acid_biosynthesis_protein_GgaB_	FIG00143364	Minor_teichoic_acid_biosynthesis_protein_GgaB_	56.1	77.2	7.9	321.7	168	60.7	4185.9	482.7	23	59.8	86.6	142.3	0.015475028	0.127005874	7.20112782
"FIG01304837_Predicted_dye-decolorizing_peroxidase_(DyP),_YfeX-like_subgroup_"	FIG01304837	"Predicted_dye-decolorizing_peroxidase_(DyP),_YfeX-like_subgroup_"	23.7	29.8	2.7	15	2	2	0	0	2.3	3.2	1.3	0	0.015535843	0.127262812	-11.05882353
FIG00035113_Aerotaxis_sensor_receptor_protein_	FIG00035113	Aerotaxis_sensor_receptor_protein_	22.8	2.8	5.3	0	0	0	0	0	0	0	0	1.3	0.015531759	0.127262812	-23.76923077
FIG01405071_BASIC_MEMBRANE_PROTEIN_A_PRECURSOR_	FIG01405071	BASIC_MEMBRANE_PROTEIN_A_PRECURSOR_	12.1	0	1.3	321.8	147.6	71.1	22	3.4	0	1.6	6.5	18.8	0.015589875	0.127584259	-10.59082218
"FIG00847123_hypothetical_protein,_putative_phage_associated_protein_"	FIG00847123	"hypothetical_protein,_putative_phage_associated_protein_"	0.8	1.4	2.7	27.1	0.5	0.5	0	576.3	0	1.6	12.9	16.1	0.01567898	0.128191848	18.39090909
"FIG01757163_Integrin-like_repeats_domain_fused_to_lysozyme,_LYCV_glycosyl_hydrolase_"	FIG01757163	"Integrin-like_repeats_domain_fused_to_lysozyme,_LYCV_glycosyl_hydrolase_"	22	212.5	127.8	0	42	10.2	2	10.1	2.7	8	18.1	13.4	0.015720961	0.128413365	-7.633517495
FIG00633187_FIG00633188:_hypothetical_protein_	FIG00633187	FIG00633188:_hypothetical_protein_	2.5	0	0	0	102.6	2.4	2	0	0.4	2.4	0	0	0.015750036	0.128529146	-22.39583333
FIG00576860_predicted_metal-dependent_hydrolase_of_the_TIM-barrel_fold_	FIG00576860	predicted_metal-dependent_hydrolase_of_the_TIM-barrel_fold_	0	36.5	0	3	0	0	0	0	0	0	1.3	0	0.015816868	0.128952536	-30.38461538
FIG00937685_FIG00937686:_hypothetical_protein_	FIG00937685	FIG00937686:_hypothetical_protein_	40.5	40.6	57.2	78	28.4	32.5	119.7	1018.7	20.2	34.2	99.3	102	0.015942998	0.129735609	5.029220779
FIG01031712_FIG01031714:_hypothetical_protein_	FIG01031712	FIG01031714:_hypothetical_protein_	64	1.4	42.5	141.3	16.7	44.1	430.9	73.7	23.8	189.4	99.4	955.1	0.015933988	0.129735609	5.717096774
FIG00002273_N-methylhydantoinase_(ATP-hydrolyzing)_(EC_3.5.2.14)_	FIG00002273	N-methylhydantoinase_(ATP-hydrolyzing)_(EC_3.5.2.14)_	103.5	59.6	45.3	7549.5	20.5	35.9	175.6	368.9	23.3	17.6	45.2	143.7	0.015981236	0.129924199	-10.09208317
FIG01538300_Type_IV_fimbrial_assembly_protein_PilC_	FIG01538300	Type_IV_fimbrial_assembly_protein_PilC_	0.6	0	0	0	0	1.5	18	13.4	0	0	9	14.8	0.016058613	0.130309963	26.28571429
FIG00645127_FIG00645131:_hypothetical_protein_	FIG00645127	FIG00645131:_hypothetical_protein_	4.2	0	0	18	0	0	0	375.3	1.2	0	46.5	12.1	0.016074008	0.130309963	19.5990991
FIG01606362_FIG00408745:_hypothetical_protein_	FIG01606362	FIG00408745:_hypothetical_protein_	4.5	0	0	0	0	0.5	0	0	0.4	0	0	0	0.016071944	0.130309963	-12.5
FIG00897868_FIG00897869:_hypothetical_protein_	FIG00897868	FIG00897869:_hypothetical_protein_	12.4	1.4	2.7	27.1	2.9	20.8	413	90.5	2.4	21.4	5.2	13.4	0.016217629	0.131350832	8.111441308
FIG00938271_FIG00938272:_hypothetical_protein_	FIG00938271	FIG00938272:_hypothetical_protein_	239.9	438.5	81.2	1284.4	190	82.2	61.8	170.9	136	39.8	95.4	28.2	0.016277999	0.131716104	-4.352941176
FIG00025174_Probable_outer_membrane_component_of_multidrug_efflux_pump_	FIG00025174	Probable_outer_membrane_component_of_multidrug_efflux_pump_	20.6	0	0	24.1	0	20.8	2	0	0	0	0	1.3	0.016371129	0.132345531	-19.84848485
"FIG00008796_Unspecified_monosaccharide_ABC_transport_system,_permease_component_2_"	FIG00008796	"Unspecified_monosaccharide_ABC_transport_system,_permease_component_2_"	101.7	223.4	404.6	216.6	354.3	26.1	3651.1	683.6	111.5	1090.5	148.4	479.5	0.016466437	0.132991364	4.646566669
FIG00529654_FIG00529655:_hypothetical_protein_	FIG00529654	FIG00529655:_hypothetical_protein_	0.3	35.2	4	6	2.4	0	0	0	0	1.6	0	0	0.01664193	0.133917933	-29.9375
FIG01144011_DNA_repair_protein_rad25_	FIG01144011	DNA_repair_protein_rad25_	3.9	0	0	0	0	0	0	120.6	0	0	0	2.7	0.016638171	0.133917933	31.61538462
FIG01335158_Modification_methylase_HphIA_(EC_2.1.1.37)_	FIG01335158	Modification_methylase_HphIA_(EC_2.1.1.37)_	8.1	2.8	0	36.1	12.7	6.8	35.9	569.7	12.8	4	13	4	0.016626132	0.133917933	9.615037594
FIG00522152_FIG00522153:_hypothetical_protein_	FIG00522152	FIG00522153:_hypothetical_protein_	0.3	0	0	0	1	0	12	3.4	0	4.8	0	2.7	0.016643262	0.133917933	17.61538462
FIG01600946_N-glycosylase/DNA_lyase_[Includes:_8-oxoguanine_DNA_glycosylase_(EC_3.2.2.-);_DNA-(apurinic_or_apyrimidinic_site)_lyase_(EC_4.2.99.18)_(AP_lyase)]_	FIG01600946	N-glycosylase/DNA_lyase_[Includes:_8-oxoguanine_DNA_glycosylase_(EC_3.2.2.-);_DNA-(apurinic_or_apyrimidinic_site)_lyase_(EC_4.2.99.18)_(AP_lyase)]_	0	1.4	0	0	0	0	0	33.5	0	0	2.6	0	0.016718515	0.134272936	25.78571429
"FIG00945938_hydrolase,_putative_isochorismatase_"	FIG00945938	"hydrolase,_putative_isochorismatase_"	1.1	0	0	0	0	0	0	33.5	0	0	0	2.7	0.016710637	0.134272936	32.90909091
FIG01732174_FIG00939868:_hypothetical_protein_	FIG01732174	FIG00939868:_hypothetical_protein_	414.6	106.9	444.4	1958.1	277.2	524.2	4136	8681.9	191.1	441.5	1038.6	3410.9	0.016813732	0.134871178	4.80485317
"FIG00061968_Hydrolase_in_polyol_utilization_gene_cluster,_haloacid_dehalogenase-like_family_"	FIG00061968	"Hydrolase_in_polyol_utilization_gene_cluster,_haloacid_dehalogenase-like_family_"	0.6	0	0	0	0	0	43.9	0	0	0	0	0	0.016839911	0.134871178	73.16666667
FIG00937641_FIG00937643:_hypothetical_protein_	FIG00937641	FIG00937643:_hypothetical_protein_	58.9	0	15.9	66.1	15.2	56.1	267.3	757.3	34.6	15.9	105.8	145.1	0.016830162	0.134871178	6.248821866
FIG01756933_TM2_domain_protein_	FIG01756933	TM2_domain_protein_	5.1	0	14.6	6	0	0.5	287.3	73.7	3.9	4	0	1.3	0.016940886	0.13555403	14.12977099
FIG01374984_Glucosyltransferase_	FIG01374984	Glucosyltransferase_	0	1.4	0	0	0	0	0	3.4	0	18.3	1.3	2.7	0.016997377	0.135810774	18.35714286
FIG01347352_FIG00404411:_hypothetical_protein_	FIG01347352	FIG00404411:_hypothetical_protein_	8.2	2.7	1.3	39.1	3.9	1.5	460.8	281.5	0	0	2.6	5.4	0.017004463	0.135810774	13.23280423
FIG00742756_FIG00742757:_hypothetical_protein_	FIG00742756	FIG00742757:_hypothetical_protein_	5.9	18.9	2.7	12	5.4	3.4	2	0	0.8	0.8	0	0	0.017034076	0.135921439	-13.41666667
FIG01406957_COG0791:_Cell_wall-associated_hydrolases_(invasion-associated_proteins)_	FIG01406957	COG0791:_Cell_wall-associated_hydrolases_(invasion-associated_proteins)_	7.3	0	0	6	0	8.2	103.7	26.8	0.8	0	21.9	88.7	0.017170365	0.136882311	11.25116279
FIG01545010_FIG00416872:_hypothetical_protein_	FIG01545010	FIG00416872:_hypothetical_protein_	8.2	66.3	2.7	360.9	9.8	0.5	8	10.1	0.4	19.1	2.6	1.3	0.017191261	0.13692235	-10.80481928
FIG01294635_Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)_	FIG01294635	Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)_	35.2	2.7	1.3	0	1.5	1.5	2	0	0	0	0	0	0.017253977	0.137295088	-21.1
FIG00434224_FIG00434225:_hypothetical_protein_	FIG00434224	FIG00434225:_hypothetical_protein_	1.1	0	0	0	0.5	0.5	14	6.7	0	1.6	1.3	0	0.017299018	0.137526624	11.23809524
FIG00520345_FIG00520346:_hypothetical_protein_	FIG00520345	FIG00520346:_hypothetical_protein_	0.3	0	2.6	0	1	1	31.9	20.1	0	11.9	0	12.1	0.01735672	0.13785829	15.51020408
"FIG01959970_Hemin_ABC_transporter,_permease_protein_"	FIG01959970	"Hemin_ABC_transporter,_permease_protein_"	1.7	6.8	4	30.1	2.4	10.2	67.8	271.4	4.3	5.6	32.3	12.1	0.017469096	0.138368623	7.128623188
FIG01875793_Dynamin_family_protein_	FIG01875793	Dynamin_family_protein_	5.3	6.8	2.7	12	9.3	4.4	14	211.1	4.3	27.8	7.7	8.1	0.017463372	0.138368623	6.740740741
FIG01678946_FIG00413008:_hypothetical_protein_	FIG01678946	FIG00413008:_hypothetical_protein_	1349.8	43.3	2048.3	3239.4	701.8	9593.5	17916.2	5378.2	11995.7	3606.3	17385.2	27067.2	0.017437921	0.138368623	4.909773152
FIG00629800_Putative_galactosidase_	FIG00629800	Putative_galactosidase_	4.5	10.9	0	30.1	0	8.2	21.9	365.3	1.6	29.4	55.5	10.7	0.017553868	0.138912525	9.020484171
FIG01302696_Translation_elongation_factor_3_	FIG01302696	Translation_elongation_factor_3_	0.3	2.8	2.6	33	0	2	20	362	65.1	1.6	3.9	6.5	0.01758172	0.138923145	11.28009828
"FIG00114965_Phenylacetic_acid_degradation_protein_PaaD,_thioesterase_"	FIG00114965	"Phenylacetic_acid_degradation_protein_PaaD,_thioesterase_"	26.6	40.6	2.7	30	17.2	21.7	255.4	388.8	45.9	21.5	27.2	13.3	0.017587422	0.138923145	5.418587896
FIG01303978_N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)_AmpD_	FIG01303978	N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)_AmpD_	2.3	0	14.6	21	0	44	14	673.6	23.7	8	11.6	77.9	0.017632026	0.139148051	9.875457875
FIG00897590_FIG00897591:_hypothetical_protein_	FIG00897590	FIG00897591:_hypothetical_protein_	130	257.2	89.2	827.1	94.8	82.7	47.9	73.8	115.3	21.5	69.7	22.8	0.017681901	0.13928678	-4.219373219
FIG00133228_Succinyl-CoA:3-ketoacid-coenzyme_A_transferase_subunit_A_(EC_2.8.3.5)_	FIG00133228	Succinyl-CoA:3-ketoacid-coenzyme_A_transferase_subunit_A_(EC_2.8.3.5)_	0	6.8	0	3	4.4	0	0	10.1	0	91.5	0	135.7	0.017673285	0.13928678	16.71126761
"FIG00001492_Scaffold_protein_for_[4Fe-4S]_cluster_assembly_ApbC,_MRP-like_"	FIG00001492	"Scaffold_protein_for_[4Fe-4S]_cluster_assembly_ApbC,_MRP-like_"	0.8	0	1.3	0	0	0.5	4	23.5	1.6	0.8	1.3	1.3	0.01794127	0.140837014	12.5
FIG00002416_DinG_family_ATP-dependent_helicase_CPE1197_	FIG00002416	DinG_family_ATP-dependent_helicase_CPE1197_	443.2	241.5	645.6	2574.2	299.9	555	9544.9	4316.4	286.3	2776.4	903.3	2651.5	0.017898111	0.140837014	4.302811279
FIG01055006_FIG01055007:_hypothetical_protein_	FIG01055006	FIG01055007:_hypothetical_protein_	34.7	1.4	0	120.3	0.5	7.3	0	3.4	0.8	5.6	0	0	0.017936172	0.140837014	-16.75510204
FIG01484468_FIG00530366:_hypothetical_protein_	FIG01484468	FIG00530366:_hypothetical_protein_	0	1.4	0	0	0.5	0	10	0	0	0	23.2	0	0.017944007	0.140837014	17.47368421
FIG01366659_Superfamily_II_DNA_and_RNA_helicase_	FIG01366659	Superfamily_II_DNA_and_RNA_helicase_	19.1	44.7	29.2	69	24	6.8	730.3	177.9	9.5	44.6	20.8	69.7	0.017982125	0.140837464	5.460580913
"FIG00514134_probable_transcription_regulator,_lacI/xre_family_"	FIG00514134	"probable_transcription_regulator,_lacI/xre_family_"	2.3	36.6	9.3	6	11.2	9.2	0	0	3.9	2.4	0	0	0.017974546	0.140837464	-11.84126984
FIG01032580_FIG01032582:_hypothetical_protein_	FIG01032580	FIG01032582:_hypothetical_protein_	0.8	0	0	3	30.8	1	401	6.8	1.9	0.8	5.2	51.1	0.017993047	0.140837464	13.11235955
FIG01197209_FIG01197212:_hypothetical_protein_	FIG01197209	FIG01197212:_hypothetical_protein_	62.6	0	0	150.4	1	4.4	0	10.1	1.6	0	0	0	0.018078727	0.141379816	-18.66666667
"FIG01114754_CRISPR-associated_protein,_Csn2_family_"	FIG01114754	"CRISPR-associated_protein,_Csn2_family_"	0	0	0	108.3	0	8.7	2775.3	127.3	0	1.6	23.3	1.3	0.018103759	0.141447332	25.03247863
FIG01355801_conserved_hypothetical_ATPase_	FIG01355801	conserved_hypothetical_ATPase_	0.3	2.7	0	3	22.5	0.5	0	0	0.8	0	0	0	0.018178217	0.141900548	-36.25
"FIG00945685_heat_shock_protein,_HSP20_family_"	FIG00945685	"heat_shock_protein,_HSP20_family_"	0	102.8	25.3	0	79.2	9.2	6	6.7	1.6	1.6	2.6	0	0.018313056	0.142694842	-11.7027027
FIG01954464_ABC1_family_protein_	FIG01954464	ABC1_family_protein_	109.1	453.4	451.2	367	441.3	49.3	3812.7	1330.3	209.3	1683.9	224.5	522.6	0.018301055	0.142694842	4.159301021
"FIG01338779_Transcription_antiterminator,_BglG_family_"	FIG01338779	"Transcription_antiterminator,_BglG_family_"	1.1	0	0	0	0	0	2	26.8	0	0	1.3	0	0.018427662	0.143397161	27.36363636
FIG01955820_FIG048548:_ATP_synthase_protein_I2_	FIG01955820	FIG048548:_ATP_synthase_protein_I2_	36.4	28.4	5.3	99.3	4.9	13.5	498.7	472.7	5.2	32.6	11.6	163.8	0.018469	0.143397161	6.307774228
FIG00001202_Sigma_factor_RpoE_negative_regulatory_protein_RseB_precursor_	FIG00001202	Sigma_factor_RpoE_negative_regulatory_protein_RseB_precursor_	175.1	6.8	12	15	0	0	0	6.7	0	5.6	1.3	1.3	0.018469687	0.143397161	-14.02013423
FIG01307571_oxidoreductase_	FIG01307571	oxidoreductase_	6.8	2.7	4	3	0	1	0	0	0	0	0	1.3	0.018443612	0.143397161	-13.46153846
FIG00472918_surface_antigen_BspA-like_	FIG00472918	surface_antigen_BspA-like_	0	18.9	27.9	0	1	0	0	0	1.2	0	1.3	0	0.018532273	0.143624521	-19.12
FIG00649309_Thioesterase_superfamily_	FIG00649309	Thioesterase_superfamily_	3.9	1.4	4	12	4.4	19.8	0	3.4	0	0	0	0	0.018531725	0.143624521	-13.38235294
FIG00515223_putative_MutE_	FIG00515223	putative_MutE_	4.5	0	0	9	0	2.4	4	177.6	1.6	0	19.4	4	0.018620656	0.144179948	12.99371069
FIG01364827_FIG00624796:_hypothetical_protein_	FIG01364827	FIG00624796:_hypothetical_protein_	1.4	0	4	9	0	0	29.9	234.6	0	0	0	1.3	0.018727918	0.144880421	18.45833333
FIG01195745_Type_II_restriction_enzyme_Bsp6I_(EC_3.1.21.4)_	FIG01195745	Type_II_restriction_enzyme_Bsp6I_(EC_3.1.21.4)_	1.7	0	12	0	0	0	0	53.7	17.4	0	3.9	150.5	0.018770943	0.145083147	16.45985401
FIG00645295_FIG00645302:_hypothetical_protein_	FIG00645295	FIG00645302:_hypothetical_protein_	0.3	0	1.3	0	0	0	39.9	0	0	0	0	0	0.018897099	0.145927461	24.9375
FIG01234780_Tellurium_resistance_protein_TerA_	FIG01234780	Tellurium_resistance_protein_TerA_	34.3	1.4	9.3	96.2	4.4	25.6	572.6	787.5	6.2	1.6	16.8	51	0.018993627	0.14654168	8.386098131
FIG01032286_FIG01032287:_hypothetical_protein_	FIG01032286	FIG01032287:_hypothetical_protein_	0	4.1	2.7	3	1	1.5	6	57	0.4	2.4	1.3	77.9	0.019065387	0.146833894	11.78861789
FIG00003329_Phosphopantothenoylcysteine_decarboxylase_(EC_4.1.1.36)_	FIG00003329	Phosphopantothenoylcysteine_decarboxylase_(EC_4.1.1.36)_	2	9.5	2.7	0	18.6	1.9	0	0	0	1.6	0	0	0.019065547	0.146833894	-21.6875
FIG00669987_4-hydroxybutanoyl-CoA_dehydratase_(EC_4.2.1.-)_/_Vinylacetyl-CoA_Delta-isomerase_(EC_5.3.3.3)_	FIG00669987	4-hydroxybutanoyl-CoA_dehydratase_(EC_4.2.1.-)_/_Vinylacetyl-CoA_Delta-isomerase_(EC_5.3.3.3)_	27.1	2.7	5.3	33.1	0	7.3	425	77.1	0.8	4.8	9	112.8	0.019084619	0.146849659	8.337748344
FIG00899361_FIG00899363:_hypothetical_protein_	FIG00899361	FIG00899363:_hypothetical_protein_	9.1	10.9	22.6	48.1	14.6	15.5	32	502.7	10.4	55.7	77.5	8	0.019159396	0.147162487	5.681291391
FIG01032374_FIG01032375:_hypothetical_protein_	FIG01032374	FIG01032375:_hypothetical_protein_	109.2	78.7	54.6	90.1	76.4	25.8	582.6	375.6	24.4	199.8	64.6	495.5	0.019151708	0.147162487	4.007589696
FIG00462943_Terminase_	FIG00462943	Terminase_	0	0	0	0	0	1.9	0	0	71.5	0	0	0	0.019271739	0.147893697	37.63157895
FIG01848965_FIG00524903:_hypothetical_protein_	FIG01848965	FIG00524903:_hypothetical_protein_	0	0	2.7	0	0	1	0	0	3.9	0	6.5	76.6	0.019337449	0.148266057	23.51351351
FIG01031841_FIG01031843:_hypothetical_protein_	FIG01031841	FIG01031843:_hypothetical_protein_	11	0	25.3	39.1	6.4	6.3	129.7	16.8	1.2	91.5	36.2	333.1	0.019760588	0.151375829	6.90692395
FIG01360702_unknown_(contains_ferredoxin_domain)_	FIG01360702	unknown_(contains_ferredoxin_domain)_	1.4	0	0	0	0.5	0	0	0	3.1	6.4	2.6	8.1	0.019924135	0.152358064	10.63157895
FIG00938196_FIG00938197:_hypothetical_protein_	FIG00938196	FIG00938197:_hypothetical_protein_	1321	75.8	838.4	1188.1	611.4	1103.8	2787.2	13319.3	1500.2	451	1380.4	2027.2	0.019921925	0.152358064	4.177347475
FIG00908195_FIG00908196:_hypothetical_protein_	FIG00908195	FIG00908196:_hypothetical_protein_	0	1.4	0	0	0	0	0	0	39.2	0	0	0	0.019954987	0.152458828	28
FIG00936212_FIG00936213:_hypothetical_protein_	FIG00936212	FIG00936213:_hypothetical_protein_	0.6	0	1.3	0	0	0.5	21.9	6.7	0	3.2	3.9	0	0.020097023	0.153408119	14.875
"FIG00630762_regulatory_protein,_GntR:Bacterial_regulatory_protein,_GntR_"	FIG00630762	"regulatory_protein,_GntR:Bacterial_regulatory_protein,_GntR_"	20.9	12.3	8	9	30.3	6.8	436.9	97.3	10.5	1.6	14.2	9.4	0.020155572	0.153719018	6.528064147
FIG01521036_FIG00645100:_hypothetical_protein_	FIG01521036	FIG00645100:_hypothetical_protein_	4.2	0	8	12	1	0	101.8	43.6	4.7	15.1	9.1	21.5	0.02022039	0.154077128	7.76984127
FIG00000615_UDP-3-O-[3-hydroxymyristoyl]_N-acetylglucosamine_deacetylase_(EC_3.5.1.-)_	FIG00000615	UDP-3-O-[3-hydroxymyristoyl]_N-acetylglucosamine_deacetylase_(EC_3.5.1.-)_	606.3	58.3	54.5	487.3	21.1	29.2	55.8	107.4	3.2	5.6	19.5	26.7	0.020328731	0.154765954	-5.75939505
FIG00000800_Succinate_dehydrogenase_cytochrome_b-556_subunit_	FIG00000800	Succinate_dehydrogenase_cytochrome_b-556_subunit_	27.1	0	4	0	0	0	0	0	1.2	0	0	0	0.020367785	0.15479004	-25.91666667
FIG00958781_FIG00958782:_hypothetical_protein_	FIG00958781	FIG00958782:_hypothetical_protein_	1.1	0	0	0	0	0	2	3.4	0	20.7	0	0	0.020351391	0.15479004	23.72727273
FIG00003912_Arsenical_resistance_operon_trans-acting_repressor_ArsD_	FIG00003912	Arsenical_resistance_operon_trans-acting_repressor_ArsD_	35.5	4.2	6.7	733.9	15.7	22.7	2	33.6	21.7	39	3.9	5.3	0.020447477	0.155122332	-7.760189573
FIG00897280_FIG00897282:_hypothetical_protein_	FIG00897280	FIG00897282:_hypothetical_protein_	11.3	5.4	4	39.1	9.3	3.9	213.5	388.7	2.8	0.8	5.2	2.7	0.020442647	0.155122332	8.406849315
FIG00007073_Exopolysaccharide_biosynthesis_glycosyltransferase_EpsF_(EC_2.4.1.-)_	FIG00007073	Exopolysaccharide_biosynthesis_glycosyltransferase_EpsF_(EC_2.4.1.-)_	1.7	4.1	2.7	0	2.4	1.5	91.8	3.4	0	16.7	2.6	10.7	0.020467141	0.155135068	10.09677419
"FIG00896953_dehydrogenase,_putative_exo-alpha-sialidase_"	FIG00896953	"dehydrogenase,_putative_exo-alpha-sialidase_"	103	173.3	43.9	583.5	56.2	61.5	21.9	73.7	54.1	13.5	54.2	21.5	0.020568835	0.155768999	-4.27542905
FIG01571659_protein_of_unknown_function_DUF710_	FIG01571659	protein_of_unknown_function_DUF710_	0	42	4	3	0	0	0	0	0.4	2.4	0	0	0.020609458	0.155939731	-17.5
FIG01390368_Plasmid_stabilization_system_	FIG01390368	Plasmid_stabilization_system_	0.6	0	0	0	0.5	0.5	2	3.4	3.9	0	2.6	4	0.020713478	0.156494036	9.9375
FIG00522097_FIG00522098:_hypothetical_protein_	FIG00522097	FIG00522098:_hypothetical_protein_	1.4	58.2	0	0	6.9	7.3	0	0	0.8	0	2.6	0	0.020719002	0.156494036	-21.70588235
"FIG00089781_Possible_alpha-xyloside_ABC_transporter,_permease_component_"	FIG00089781	"Possible_alpha-xyloside_ABC_transporter,_permease_component_"	822.2	2286.4	2500.9	14043.4	1254	1492.5	134115	22139.6	404.4	1270.4	1044.3	5333	0.020788685	0.15688299	7.335317017
FIG00516288_FIG00516291:_hypothetical_protein_	FIG00516288	FIG00516291:_hypothetical_protein_	0.3	1.4	0	0	0	0	2	3.4	4.3	0.8	2.6	1.3	0.021041347	0.158494756	8.470588235
FIG00001579_D-alanine--poly(phosphoribitol)_ligase_subunit_1_(EC_6.1.1.13)_	FIG00001579	D-alanine--poly(phosphoribitol)_ligase_subunit_1_(EC_6.1.1.13)_	49	21.8	14.6	24	38.3	27.2	297.3	315.1	8.6	31.1	27.1	119.4	0.021057385	0.158494756	4.566037736
